,index,name,price,mileage,ex_color,in_color,drivetrain,mpg,fuel_type,transmission,engine
1053,18,2020 Mercedes-Benz GLB 250 Base 4MATIC,46000,11009, Digital White , Black , All-wheel Drive ,23–31,Gasoline ,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1054,19,2019 Volvo XC60 T5 Inscription,41909,14894, Pine Gray Metallic , Blond , Front-wheel Drive ,22–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1055,0,2019 Cadillac XT4 Sport,35964,33511, Autumn Metallic , Jet Black , Front-wheel Drive ,24–30,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1056,1,2016 Audi RS 7 4.0T Performance Prestige,78884,31960, Blue , – , All-wheel Drive ,None,Gasoline ,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo
1057,2,2020 RAM 1500 Limited,56326,15636, Diamond Black , Black , Four-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV
1058,3,2019 Ford Escape SE,24057,14073, Lightning Blue Metallic , Medium Light Stone , Front-wheel Drive ,23–30,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
1059,4,2017 Chevrolet Camaro 1LT,19900,129729, Gray , Gray , Rear-wheel Drive ,22–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1060,5,2020 Lexus GX 460 Base,50923,18079, Fire Agate Pearl , Ecru , Four-wheel Drive ,15–19,Gasoline ,6-Speed Automatic,4.6L V8 32V MPFI DOHC
1061,6,2020 Acura RDX A-Spec,40771,30672, Majestic Black Pearl , Red , All-wheel Drive ,21–26,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1062,7,2021 Tesla Model Y Performance,73605,14480, Red Multi , Black , All-wheel Drive ,115–106,Electric ,1-Speed Automatic,Electric
1063,8,2021 BMW 228 Gran Coupe 228i sDrive Gran Coupe,39281,11247, Black Sapphire Metallic , Black , Front-wheel Drive ,24–33,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1064,9,2021 Mercedes-Benz S-Class S 580 4MATIC,124899,510, Black , Black , All-wheel Drive ,None,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo
1065,10,2018 Honda CR-V EX-L,31488,38628, Crystal Black Pearl , Black , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
1066,11,2020 Mercedes-Benz GLE 450 AWD 4MATIC,61760,24900, Emerald Green Metallic , – , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1067,12,2018 GMC Yukon Denali,50413,59136, Onyx Black , Jet Black , Four-wheel Drive ,14–22,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
1068,13,2020 Acura MDX 3.5L,39499,23640, Gunmetal Metallic , Ebony , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1069,14,2022 Hyundai Palisade SEL,48887,167, Hyper White , Gray / Black , All-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC
1070,15,2020 Jeep Grand Cherokee Limited,38999,50282, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1071,16,2019 Tesla Model 3 Long Range,60889,15418, Pearl White , Black , All-wheel Drive ,120–112,Electric ,1-Speed Automatic,Electric
1072,17,2018 Ford F-150 Lariat,37610,86152, White Platinum Tri-Coat Metallic , Black , Four-wheel Drive ,19–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
1073,18,2021 Ford Explorer ST,54999,12929, Agate Black Metallic , Ebony , Four-wheel Drive ,18–24,Gasoline ,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
1074,19,2020 Acura RDX Technology Package,39998,18820, White , Ebony , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1075,0,2022 Honda Odyssey EX-L,45995,18126, Platinum White Pearl , Black , Front-wheel Drive ,19–28,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI SOHC
1076,1,2021 Tesla Model Y Long Range,72881,18512, Pearl White Multi , Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
1077,2,2021 BMW X3 xDrive30i,44991,15235, Alpine White , – , All-wheel Drive ,23–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1078,3,2021 Tesla Model Y Long Range,70427,32442, Pearl White Multi , Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
1079,4,2017 Audi Q7 3.0T Premium Plus,34672,62757, Orca Black Metallic , Black , All-wheel Drive ,19–25,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged
1080,5,2016 Dodge Charger SRT 392,49000,51816, Bright White Clearcoat , Black , Rear-wheel Drive ,15–25,Gasoline ,8-Speed Automatic,6.4L V8 16V MPFI OHV
1081,6,2020 BMW X3 sDrive30i,45686,24026, Black Sapphire Metallic , Black , Rear-wheel Drive ,25–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1082,7,2010 Lexus LS 460 Base,19990,97315, Black Metallic , Beige , Rear-wheel Drive ,16–24,Gasoline ,8-Speed Automatic,4.6L V8 32V PDI DOHC
1083,8,2020 Lexus ES 350 Base,41545,10114, Nebula Gray Pearl , Black , Front-wheel Drive ,22–32,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
1084,9,2018 BMW X2 sDrive28i,29571,48371, Alpine White , Oyster / Black , Front-wheel Drive ,23–32,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1085,10,2015 Nissan Pathfinder SL,21988,49355, Magnetic Black , Charcoal , Four-wheel Drive ,19–26,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC
1086,11,2021 Mazda CX-5 Grand Touring,33986,15789, Snowflake White Pearl , Black , Front-wheel Drive ,25–31,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
1087,12,2020 Toyota Camry SE,25723,50962, Midnight Black Metallic , Ash , Front-wheel Drive ,28–39,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
1088,13,2016 BMW X5 xDrive35i,32499,52071, Imperial Blue Metallic , Canberra Beige , All-wheel Drive ,18–24,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1089,14,2019 Honda CR-V EX-L,35500,44121, Crystal Black Pearl , Black , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
1090,15,2021 Toyota Corolla LE,25629,17631, Blizzard Pearl , – , Front-wheel Drive ,30–38,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
1091,16,2018 Audi SQ5 3.0T Prestige,42864,34244, Daytona Gray Pearl Effect , Black , All-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
1092,17,2015 Jeep Grand Cherokee Overland,24995,92000, Brilliant Black Crystal Pearlcoat , Light Frost , Four-wheel Drive ,17–24,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1093,18,2019 Mercedes-Benz C-Class C 300,32498,17670, Black , Gray , Rear-wheel Drive ,23–34,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1094,19,2019 BMW X1 xDrive28i,35494,13239, Mineral Gray Metallic , Black , All-wheel Drive ,22–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1095,0,2015 Jeep Grand Cherokee Overland,24995,92000, Brilliant Black Crystal Pearlcoat , Light Frost , Four-wheel Drive ,17–24,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1096,1,2019 Mercedes-Benz C-Class C 300,32498,17670, Black , Gray , Rear-wheel Drive ,23–34,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1097,2,2019 BMW X1 xDrive28i,35494,13239, Mineral Gray Metallic , Black , All-wheel Drive ,22–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1098,3,2022 Hyundai Kona SEL,25355,4012, Pulse Red , Gray , All-wheel Drive ,28–33,Gasoline ,Variable,Regular Unleaded I-4 2.0 L/122
1099,4,2021 Chevrolet Trailblazer LS,24560,17800, Mosaic Black Metallic , Black , Front-wheel Drive ,28–31,Gasoline ,Automatic CVT,1.2L I3 12V GDI DOHC Turbo
1100,5,2020 Nissan Rogue Sport S,24900,12974, Nitro Lime Metallic , Charcoal , All-wheel Drive ,24–30,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC
1101,6,2018 Ford Fusion SE,21995,30475, Oxford White , Ebony , Front-wheel Drive ,21–32,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
1102,7,2019 Honda CR-V EX-L,25999,24000, White , Beige , Front-wheel Drive ,28–34,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
1103,8,2020 Honda Passport EX-L,36781,38203, Gray , Black , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1104,9,2019 Audi SQ5 3.0T Premium,48911,16740, Quantum Gray , Black , All-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
1105,10,2010 Lexus RX 350 Base,17949,88728, Smoky Granite , Light Gray , All-wheel Drive ,18–24,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
1106,11,2020 BMW X7 xDrive40i,76497,19859, Dark Graphite , Black , All-wheel Drive ,20–25,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1107,12,2017 Lincoln MKX Reserve,30518,19806, Palladium White Gold Metallic , Cappuccino , Front-wheel Drive ,17–25,Gasoline ,6-Speed Automatic,3.7L V6 24V MPFI DOHC
1108,13,2019 BMW X5 xDrive40i,58591,31750, Jet Black , Black , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1109,14,2018 Honda Accord EX-L,27741,55233, White , Gray , Front-wheel Drive ,30–38,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
1110,15,2019 Honda Odyssey EX-L,41989,29534, Black , Gray , Front-wheel Drive ,19–28,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1111,16,2019 Dodge Grand Caravan GT,23997,73632, Octane Red Pearlcoat , Black , Front-wheel Drive ,17–25,– ,Automatic,3.6L V6 24V MPFI DOHC
1112,17,2021 Mercedes-Benz GLE 350 4MATIC,62998,15312, – , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1113,18,2018 Audi Q5 2.0T Tech Premium,41998,14130, Mythos Black Metallic , Nougat Brown / Black , All-wheel Drive ,23–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1114,19,2020 Honda Passport EX-L,41699,21485, Black Forest Pearl , Gray , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1115,0,2021 Mercedes-Benz GLE 350 4MATIC,62998,15312, – , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1116,1,2018 Audi Q5 2.0T Tech Premium,41998,14130, Mythos Black Metallic , Nougat Brown / Black , All-wheel Drive ,23–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1117,2,2020 Honda Passport EX-L,41699,21485, Black Forest Pearl , Gray , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1118,3,2019 Jeep Cherokee Latitude,18995,34022, White , Black , Four-wheel Drive ,21–29,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
1119,4,2019 BMW 330 i xDrive,37481,34092, Alpine White , Mocha , All-wheel Drive ,25–34,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1120,5,2020 BMW X1 xDrive28i,28901,55194, Glacier Silver Metallic , Black , All-wheel Drive ,23–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1121,6,2018 Volkswagen Tiguan 2.0T SE,25990,61516, White Silver Metallic , Black , All-wheel Drive ,21–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1122,7,2019 Mazda CX-9 Touring,33985,11851, Snowflake White Pearl Mica , Black , All-wheel Drive ,20–26,Gasoline ,6-Speed Automatic,4 Cylinder Engine
1123,8,2021 Jeep Cherokee Limited,34995,16750, Diamond Black , Black , Four-wheel Drive ,19–27,Gasoline ,9-Speed Automatic,3.2L V6 24V MPFI DOHC
1124,9,2020 Jeep Grand Cherokee Limited,38921,21548, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1125,10,2021 RAM 1500 Laramie,48250,17378, Maximum Steel Metallic , Black , Rear-wheel Drive ,20–25,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV
1126,11,2019 Kia Optima LX,25191,12507, Sparkling Silver , Black , Front-wheel Drive ,24–33,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
1127,12,2018 Volvo XC60 T6 Momentum,37997,35373, Onyx Black Metallic , Charcoal , All-wheel Drive ,21–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC
1128,13,2019 Audi S4 3.0T Premium Plus,49000,17415, Mythos Black Metallic , Black , All-wheel Drive ,21–30,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
1129,14,2018 BMW X5 xDrive35d,39750,32136, Jet Black , Mocha , All-wheel Drive ,23–29,Diesel ,8-Speed Automatic,3.0L I6 24V DDI DOHC Twin Turbo Diesel
1130,15,2021 Mercedes-Benz AMG GLE 53 Base,88998,6356, Selenite Gray Metallic , Black , All-wheel Drive ,18–23,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1131,16,2020 Kia Sorento LX,28500,12325, Gray , Black , Front-wheel Drive ,22–29,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
1132,17,2018 Honda CR-V EX-L,29706,40669, Molten Lava Pearl , Ivory , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
1133,18,2019 Mercedes-Benz C-Class C 300 4MATIC,37977,35483, Black , AMG Cranberry Red , All-wheel Drive ,22–33,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1134,19,2019 Mazda CX-5 Grand Touring,30927,15792, Machine Gray Metallic , Black , All-wheel Drive ,24–30,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
1135,0,2017 Volvo XC90 T6 Inscription,38990,36480, Black , Charcoal , All-wheel Drive ,20–25,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC
1136,1,2022 Ford F-150 Lightning Platinum,144995,152, Atlas Blue Metallic , Black , All-wheel Drive ,None,Electric ,Automatic,Electric
1137,2,2003 Toyota Highlander V6 (A4),7000,145276, Millennium Silver Metallic , Charcoal , All-wheel Drive ,18–22,Gasoline ,4-Speed Automatic,3.0L V6 24V MPFI DOHC
1138,3,2020 Tesla Model Y Long Range,65995,9561, Blue , – , All-wheel Drive ,127–114,Electric ,1-Speed Automatic,Electric
1139,4,2019 Subaru Outback 2.5i Limited,33000,17002, Crimson Red Pearl , Ivy , All-wheel Drive ,25–32,Gasoline ,Automatic CVT,2.5L H4 16V MPFI DOHC
1140,5,2019 Mercedes-Benz C-Class C 300 4MATIC,38428,14696, Polar White , Silk Beige , All-wheel Drive ,22–33,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1141,6,2021 Chevrolet Equinox Premier,33595,15402, Midnight Blue Metallic , – , Front-wheel Drive ,26–31,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
1142,7,2019 Chevrolet Trax LT,21997,16582, Satin Steel Metallic , Jet Black , All-wheel Drive ,24–29,Gasoline ,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo
1143,8,2021 Jeep Wrangler Unlimited Rubicon,58000,33300, Sting Gray Clearcoat , Black , Four-wheel Drive ,17–23,Diesel ,8-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel
1144,9,2019 Mercedes-Benz GLC 300 Base 4MATIC,38990,19784, Polar White , Black , All-wheel Drive ,22–27,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1145,10,2021 Lexus GX 460 Base,59488,11600, Starfire Pearl , Ecru , Four-wheel Drive ,15–19,Gasoline ,Automatic,Premium Unleaded V-8 4.6 L/281
1146,11,2019 Ford Mustang GT Premium,41793,16145, Shadow Black , Ebony , Rear-wheel Drive ,15–24,Gasoline ,10-Speed Automatic,8 Cylinder Engine
1147,12,2017 Lincoln MKZ Reserve,25444,52213, – , Tan , All-wheel Drive ,20–28,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1148,13,2018 Land Rover Range Rover Velar P250 SE R-Dynamic,54995,49589, Firenze Red , Light Oyster / Ebony , Four-wheel Drive ,21–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1149,14,2022 RAM 1500 TRX,101575,833, Flame Red Clearcoat , Black , Four-wheel Drive ,None,Gasoline ,8-Speed Automatic,6.2L V8 16V MPFI OHV Supercharged
1150,15,2019 Lexus ES 300h Luxury,42995,13701, Ultrasonic Blue Mica , Flaxen , Front-wheel Drive ,43–45,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
1151,16,2021 BMW X7 xDrive40i,81950,14925, Carbon Black Metallic , Black , All-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1152,17,2021 Acura RDX Technology Package,45998,13480, Black , Ebony , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1153,18,2019 Jeep Grand Cherokee Limited,38189,19260, Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1154,19,2020 Mercedes-Benz GLE 350 Base 4MATIC,54724,52283, Black , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1155,0,2021 Acura RDX Technology Package,45998,13480, Black , Ebony , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1156,1,2019 Jeep Grand Cherokee Limited,38189,19260, Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1157,2,2020 Mercedes-Benz GLE 350 Base 4MATIC,54724,52283, Black , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1158,3,2022 Honda Pilot Special Edition,47402,7711, Lunar Silver Metallic , Gray , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1159,4,2021 Mazda CX-5 Grand Touring,28888,13261, Sonic Silver Metallic , Black , Front-wheel Drive ,25–31,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
1160,5,2020 Ford Mustang GT,61977,13901, White , Black , Rear-wheel Drive ,15–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
1161,6,2017 BMW X3 xDrive28i,23995,32790, Deep Sea Blue Metallic , Black , All-wheel Drive ,21–28,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1162,7,2020 Chevrolet Traverse Premier,44972,32841, Summit White , Jet Black , All-wheel Drive ,17–25,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
1163,8,2019 Lexus RX 350 350,44503,15943, Nebula Gray Pearl , Black , Front-wheel Drive ,20–28,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
1164,9,2020 Honda Passport EX-L,37750,21605, Crystal Black Pearl , Black , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1165,10,2021 Mazda CX-5 Grand Touring Reserve,35999,19036, Jet Black Mica , Black , All-wheel Drive ,22–27,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo
1166,11,2018 GMC Yukon SLT,44444,69240, Onyx Black , Jet Black , Four-wheel Drive ,16–22,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
1167,12,2017 Cadillac XT5 Luxury,25500,55775, Charcoal , Black , All-wheel Drive ,18–26,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC
1168,13,2019 Land Rover Discovery HSE LUXURY,56950,45089, Byron Blue , Light Oyster / Ebony , Four-wheel Drive ,16–21,Gasoline ,Automatic,V6
1169,14,2020 Mercedes-Benz CLA 250 Base 4MATIC,44658,13452, Midnight Black , – , All-wheel Drive ,23–33,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1170,15,2020 BMW M340 i xDrive,51209,33550, Black Sapphire Metallic , Black , All-wheel Drive ,22–30,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1171,16,2020 Honda Passport EX-L,37250,33528, Crystal Black Pearl , Black , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1172,17,2015 Land Rover Range Rover Evoque Pure Plus,26999,41542, Santorini Black , Ebony , Four-wheel Drive ,21–30,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1173,18,2021 Subaru Outback Premium,35990,14905, Autumn Green Metallic , Black , All-wheel Drive ,26–33,Gasoline ,Automatic CVT,2.5L H4 16V GDI DOHC
1174,19,2019 Audi Q5 2.0T Premium Plus,39709,16085, Glacier White Metallic , Black , All-wheel Drive ,22–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1175,0,2020 BMW M340 i xDrive,51209,33550, Black Sapphire Metallic , Black , All-wheel Drive ,22–30,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
1176,1,2020 Honda Passport EX-L,37250,33528, Crystal Black Pearl , Black , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
1177,2,2015 Land Rover Range Rover Evoque Pure Plus,26999,41542, Santorini Black , Ebony , Four-wheel Drive ,21–30,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1178,3,2016 GMC Yukon Denali,32950,114808, Onyx Black , Jet Black , Rear-wheel Drive ,15–22,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV
1179,4,2021 Subaru Outback Premium,35990,14905, Autumn Green Metallic , Black , All-wheel Drive ,26–33,Gasoline ,Automatic CVT,2.5L H4 16V GDI DOHC
1180,5,2019 Audi Q5 2.0T Premium Plus,39709,16085, Glacier White Metallic , Black , All-wheel Drive ,22–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
1181,6,2017 Mercedes-Benz C-Class C 300,24992,70040, Polar White , Black , Rear-wheel Drive ,24–34,Gasoline ,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1182,7,2016 Ford F-350 Lariat Super Duty,62666,21270, Magnetic , Black , Four-wheel Drive ,None,Diesel ,6-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel
1183,8,2018 Toyota RAV4 XLE,29794,32204, Ruby Flare Pearl , Black , All-wheel Drive ,22–28,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
1184,9,2010 Porsche Panamera 4S,29900,77812, Carbon Gray Metallic , Luxor Beige , All-wheel Drive ,16–24,Gasoline ,7-Speed Automatic with Auto-Shift,4.8L V8 32V GDI DOHC
1185,10,2020 BMW X3 xDrive30i,44995,22938, Jet Black , Canberra Beige , All-wheel Drive ,24–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1186,11,2019 Cadillac XT4 Premium Luxury,34489,31036, Crystal White Tri-Coat , Jet Black , Front-wheel Drive ,24–30,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1187,12,2021 Tesla Model Y Long Range,70989,22694, Pearl White Multi , Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
1188,13,2020 Acura RDX Base,36991,33626, Lunar Silver Metallic , – , Front-wheel Drive ,22–28,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
1189,14,2017 Cadillac XT5 Luxury,29811,47691, Stellar Black Metallic , Jet Black , Front-wheel Drive ,19–27,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC
1190,15,2019 Jeep Grand Cherokee Overland,44998,17090, Black , Tan , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
1191,16,2020 Toyota Corolla LE,18980,48959, Super White , Black , Front-wheel Drive ,30–38,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
1192,17,2019 Kia Optima LX,17629,66881, Sparkling Silver , Black , Front-wheel Drive ,24–33,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
1193,18,2017 Tesla Model X P100D,82900,47936, Black , White , All-wheel Drive ,81–92,Electric ,1-Speed Automatic,Electric
